duration,protocol,service,flag,src_bytes,dst_bytes,count,srv_count,dst_host_count,attack_type
936,http,dns,SH,575,630,30,22,150,WebAttack
2864,smtp,dns,SF,3818,1265,92,32,14,Normal
3130,tcp,ftp,RSTO,3366,2264,16,30,223,Infiltration
7962,ftp,snmp,RSTO,1200,2884,92,90,105,Normal
4821,icmp,snmp,SH,1910,2477,6,26,223,Normal
45,http,dns,SF,14257,5,94,81,176,DoS
8168,dns,dns,SF,80,14,62,51,106,BruteForce
2857,smtp,dns,S0,2709,1953,25,78,213,Normal
5610,https,ssh,S0,3909,2333,48,85,176,Normal
3388,ftp,dns,RSTO,4663,807,86,2,54,Normal
25,smtp,dns,OTH,11932,95,85,81,99,DoS
1813,tcp,ssh,OTH,3552,1223,68,84,64,Botnet
4494,ftp,ssh,S0,464,4860,98,61,179,Normal
7444,ftp,snmp,RSTR,3521,3985,0,43,12,Infiltration
2833,http,irc,RSTO,5219,1786,5,9,194,Infiltration
8747,https,irc,RSTR,168,100,55,54,106,BruteForce
5431,udp,irc,SH,2785,4976,80,4,137,Normal
1960,tcp,http,RSTO,2118,994,7,94,116,Normal
4905,udp,snmp,REJ,1248,2318,69,80,25,Normal
9257,http,irc,SF,4346,4859,74,0,64,Normal
1,ftp,smtp,SH,8455,54,87,76,90,DoS
687,https,http,SF,1567,704,36,30,254,WebAttack
7729,https,http,SH,693,5954,49,47,182,Infiltration
920,dns,dns,OTH,1040,631,39,48,11,WebAttack
8962,udp,ftp,OTH,3800,5,43,1,51,Normal
7185,https,dns,REJ,497,161,64,84,125,BruteForce
3465,tcp,ssh,SF,1959,4718,27,72,238,Normal
2584,ftp,ftp,RSTR,45,152,64,83,106,BruteForce
2,icmp,irc,SH,13868,25,92,73,12,DoS
60,tcp,snmp,SH,13024,18,97,71,204,DoS
8762,smtp,snmp,RSTR,44,56,57,57,135,BruteForce
9184,ftp,smtp,SH,3871,2153,95,72,165,Normal
304,smtp,smtp,OTH,1623,600,31,48,70,WebAttack
1484,https,ftp,REJ,3959,4399,62,22,114,Normal
4105,http,ssh,OTH,6454,4946,24,13,120,Infiltration
5192,smtp,smtp,REJ,4582,482,67,38,237,Normal
59,tcp,http,SH,6379,37,96,80,32,DoS
218,udp,irc,OTH,1503,660,46,48,83,WebAttack
2120,tcp,ftp,RSTR,1857,4037,1,17,133,Normal
8913,http,smtp,RSTO,2866,3032,32,40,210,Normal
5166,http,ssh,S0,3023,102,86,84,184,Normal
5855,icmp,smtp,RSTR,713,4337,74,72,18,Normal
4830,icmp,ftp,REJ,5,3,96,73,115,BruteForce
30,http,dns,S0,7245,75,97,91,209,DoS
716,icmp,dns,RSTO,1408,838,34,29,3,WebAttack
8505,https,snmp,RSTR,290,190,79,93,246,BruteForce
1915,dns,smtp,SF,487,31,83,95,192,BruteForce
1858,udp,irc,OTH,1230,2155,44,85,133,Botnet
8110,http,telnet,SH,1403,3503,22,48,248,Normal
9308,icmp,ssh,OTH,2474,373,38,1,1,Normal
1932,dns,ssh,REJ,2249,3649,45,47,16,Botnet
3171,icmp,irc,RSTR,1411,4667,58,28,92,Normal
802,udp,irc,REJ,1625,1405,47,26,109,Normal
9665,tcp,http,RSTR,3779,2343,9,69,15,Normal
1693,smtp,ftp,REJ,2459,4728,69,25,199,Normal
4917,udp,telnet,OTH,4697,4654,1,16,9,Normal
3233,http,smtp,RSTR,3560,2725,78,70,18,Normal
994,tcp,telnet,OTH,851,60,46,26,67,WebAttack
6314,smtp,snmp,REJ,4595,6259,36,26,80,Infiltration
4366,tcp,snmp,RSTO,1866,500,86,51,228,Normal
5895,udp,smtp,RSTO,2360,913,51,73,38,Normal
6560,udp,snmp,SF,35,121,85,68,159,BruteForce
3602,udp,dns,OTH,3336,110,57,86,135,Normal
2114,http,irc,REJ,50,1980,80,87,72,Normal
4600,tcp,dns,SF,2515,557,99,69,183,Normal
5200,ftp,telnet,SF,1430,3223,3,69,208,Normal
6361,icmp,snmp,S0,5315,3509,26,19,206,Infiltration
1041,https,ftp,SH,3480,3701,58,77,8,Botnet
106,http,smtp,OTH,761,18,39,21,63,WebAttack
3552,https,smtp,SF,2558,4708,35,93,236,Normal
8252,icmp,http,RSTO,2413,896,70,55,191,Normal
340,smtp,ftp,RSTO,511,158,22,39,167,WebAttack
8095,http,smtp,RSTR,1668,2564,40,50,88,Normal
5697,ftp,smtp,SH,2321,17,31,66,105,Normal
14,https,smtp,SF,14460,23,79,78,145,DoS
5827,tcp,telnet,REJ,4959,142,19,57,148,Normal
9989,icmp,smtp,SH,3110,528,64,22,243,Normal
6024,smtp,dns,RSTR,2372,3635,43,38,182,Infiltration
1960,ftp,snmp,REJ,2760,4444,21,18,203,Normal
6643,icmp,telnet,SH,28,3312,99,74,53,Normal
2216,https,dns,S0,4834,4158,87,27,34,Normal
1533,http,ftp,S0,1152,3597,43,98,41,Botnet
1450,udp,irc,RSTO,1342,1158,71,71,98,Botnet
766,http,dns,RSTO,723,737,20,33,213,WebAttack
482,ftp,smtp,S0,929,197,30,44,189,WebAttack
45,tcp,irc,OTH,6465,24,88,75,136,DoS
1911,icmp,ssh,OTH,2570,707,7,12,175,Normal
2414,ftp,ftp,S0,1071,890,40,44,0,Normal
1057,dns,ftp,S0,3970,1362,68,79,184,Botnet
55,udp,smtp,RSTO,875,4877,96,71,239,Normal
8926,smtp,telnet,RSTR,3852,1863,32,85,22,Normal
6356,dns,snmp,REJ,1133,3622,6,25,104,Normal
7771,http,ssh,SF,3174,1863,48,6,156,Infiltration
5139,smtp,smtp,RSTR,4976,336,45,47,81,Infiltration
914,icmp,ssh,RSTR,520,725,31,36,27,WebAttack
9502,udp,smtp,OTH,823,3744,76,12,35,Normal
3998,http,http,REJ,4838,3682,2,39,124,Normal
756,dns,ssh,REJ,1297,2336,29,45,115,Normal
9081,tcp,snmp,SF,267,20,90,89,207,BruteForce
1253,dns,dns,RSTO,3761,1989,89,54,66,Botnet
1990,udp,http,OTH,2262,1229,57,90,248,Botnet
863,dns,smtp,SF,1357,796,46,29,119,WebAttack
3457,https,http,REJ,1832,4924,64,89,191,Normal
182,tcp,irc,OTH,1273,4893,77,71,128,Normal
7727,ftp,irc,RSTO,951,1435,36,6,191,Normal
8241,udp,snmp,RSTR,1751,2356,77,41,235,Normal
9957,udp,dns,S0,236,2046,6,27,236,Normal
6739,https,http,SF,343,21,52,78,10,BruteForce
1640,http,ftp,SH,466,84,78,72,112,BruteForce
3990,dns,telnet,OTH,83,76,56,61,87,BruteForce
4840,http,irc,S0,3750,2433,86,6,158,Normal
5601,https,dns,OTH,4747,6906,49,18,99,Infiltration
2707,tcp,ssh,RSTO,723,3442,82,63,11,Normal
8741,udp,dns,RSTR,2253,4635,76,24,48,Normal
8464,smtp,ssh,SF,162,92,90,81,9,BruteForce
7207,udp,smtp,SF,5499,1752,35,39,85,Infiltration
2423,udp,irc,OTH,4555,3520,12,63,125,Normal
8796,http,dns,RSTO,2427,1309,45,23,57,Normal
1968,dns,ssh,RSTO,3762,3657,62,93,16,Botnet
7595,ftp,snmp,SH,695,4027,45,45,57,Normal
8567,smtp,snmp,OTH,3474,4896,4,49,22,Normal
5647,http,snmp,S0,6458,6828,29,47,184,Infiltration
1263,smtp,telnet,RSTR,1217,1253,38,24,68,Normal
1647,dns,http,RSTR,3151,2102,93,69,196,Botnet
7355,https,dns,RSTO,4049,4334,51,47,167,Normal
9254,https,dns,S0,1500,1820,85,21,45,Normal
5422,dns,irc,OTH,2072,1750,32,76,102,Normal
6009,https,snmp,S0,3132,332,24,59,150,Normal
9413,https,telnet,SH,4283,3838,1,71,2,Normal
3447,udp,smtp,SF,2752,2302,83,27,81,Normal
6867,ftp,http,RSTR,534,4201,46,13,102,Infiltration
8374,tcp,ssh,REJ,231,17,86,84,242,BruteForce
167,http,ssh,SH,71,3869,61,58,147,Normal
9936,ftp,irc,REJ,291,197,59,81,166,BruteForce
6991,dns,dns,REJ,608,1199,25,46,113,Normal
5927,smtp,smtp,OTH,626,3142,49,45,112,Infiltration
66,tcp,http,RSTR,6114,78,73,84,70,DoS
6353,http,smtp,SH,2782,1931,85,27,78,Normal
3029,http,ssh,REJ,2117,4040,68,90,88,Normal
4699,dns,irc,S0,4667,4344,50,25,46,Normal
7639,dns,irc,S0,2399,4904,27,16,90,Infiltration
1661,icmp,snmp,SH,4322,3220,61,33,139,Normal
110,udp,http,OTH,1965,648,34,40,247,WebAttack
1900,tcp,snmp,SF,3149,4280,66,96,215,Normal
8644,http,snmp,OTH,3866,252,78,66,249,Normal
3665,http,ssh,REJ,233,146,67,62,205,BruteForce
5809,ftp,http,REJ,922,3710,67,62,96,Normal
3288,tcp,http,OTH,1665,1266,19,32,65,Normal
697,icmp,dns,RSTO,1896,2766,53,45,134,Botnet
3196,icmp,dns,OTH,210,104,60,73,29,BruteForce
8798,tcp,snmp,SF,4802,4332,26,92,12,Normal
99,https,ssh,REJ,12815,4,76,94,242,DoS
329,smtp,telnet,SF,746,521,43,39,194,WebAttack
4103,dns,ftp,RSTO,468,179,65,69,31,BruteForce
9160,icmp,ftp,RSTO,2353,4684,7,2,68,Normal
2801,smtp,snmp,REJ,3628,3334,86,84,68,Normal
8492,dns,irc,RSTO,3212,1767,94,41,39,Normal
7561,ftp,snmp,S0,6467,859,1,44,102,Infiltration
427,http,telnet,RSTR,556,636,35,26,181,WebAttack
7171,http,http,RSTO,3531,2823,7,74,194,Normal
5058,tcp,snmp,RSTR,3040,3173,57,11,43,Normal
33,ftp,telnet,SH,11506,64,72,98,242,DoS
5496,udp,irc,RSTO,162,2,64,92,194,BruteForce
7791,smtp,ssh,SH,2222,30,52,32,135,Normal
1662,dns,smtp,S0,1028,4599,59,94,180,Normal
8019,http,dns,S0,4450,1552,1,60,247,Normal
3455,http,telnet,RSTR,5975,5598,8,17,141,Infiltration
8001,https,dns,SH,1451,770,96,68,187,Normal
4046,udp,snmp,SH,305,142,52,59,36,BruteForce
5720,https,ssh,SF,4426,1796,87,70,115,Normal
4285,http,ftp,S0,4487,417,95,59,54,Normal
1120,smtp,dns,S0,1366,1042,48,81,239,Normal
6470,http,ssh,RSTO,1005,4099,15,6,146,Normal
9180,dns,irc,SH,1313,4094,54,10,35,Normal
688,smtp,irc,S0,4306,4731,66,31,215,Normal
5162,smtp,telnet,RSTR,1523,4739,86,13,7,Normal
3541,icmp,snmp,REJ,1152,4953,81,96,222,Normal
2677,https,http,OTH,1899,1904,53,68,225,Normal
7716,ftp,snmp,RSTR,1973,1092,38,90,61,Normal
1971,https,irc,OTH,50,87,77,89,14,BruteForce
5603,dns,ftp,REJ,395,199,92,82,165,BruteForce
5751,https,smtp,RSTO,2688,3852,14,0,156,Normal
9624,tcp,irc,OTH,245,76,86,97,4,BruteForce
3925,tcp,ssh,RSTR,701,3679,92,18,18,Normal
1224,tcp,smtp,OTH,2424,2644,57,86,121,Botnet
1302,http,smtp,RSTO,2941,3488,54,71,10,Botnet
5377,udp,snmp,SF,1525,4669,67,79,66,Normal
805,ftp,smtp,RSTR,760,850,46,36,24,WebAttack
2711,dns,ssh,S0,414,548,33,76,162,Normal
6249,dns,dns,RSTR,4145,3771,90,20,242,Normal
9862,ftp,dns,S0,1898,2311,4,43,12,Normal
6910,icmp,dns,OTH,4195,2302,80,86,35,Normal
6193,icmp,snmp,S0,2856,1210,14,87,133,Normal
2197,udp,dns,RSTR,1847,451,59,6,52,Normal
81,icmp,smtp,SF,5028,16,77,70,91,DoS
6251,tcp,snmp,RSTO,4695,218,70,48,128,Normal
4296,icmp,ssh,SF,1070,4802,93,34,209,Normal
635,ftp,dns,OTH,1862,634,23,32,46,Normal
6639,http,dns,REJ,4291,3756,66,16,62,Normal
7,smtp,http,RSTO,7804,82,88,94,48,DoS
22,https,ssh,S0,11069,41,91,94,219,DoS
5651,udp,snmp,RSTR,2388,3202,20,22,138,Infiltration
1041,tcp,dns,SF,3460,2664,62,53,192,Botnet
31,tcp,ftp,RSTR,9427,28,98,96,217,DoS
881,http,telnet,OTH,3031,1411,64,46,24,Botnet
6274,smtp,smtp,REJ,182,1019,49,0,13,Normal
9767,http,http,REJ,4862,815,15,6,37,Normal
8840,http,smtp,RSTO,340,46,71,71,196,BruteForce
9852,icmp,irc,RSTO,195,3065,19,48,140,Normal
7216,udp,telnet,OTH,1846,3701,16,93,90,Normal
2895,udp,ftp,SF,996,1576,79,30,173,Normal
2085,https,irc,RSTR,3861,2309,61,80,58,Normal
544,icmp,ftp,S0,1753,940,48,45,103,WebAttack
526,udp,http,RSTO,1503,3972,56,90,116,Botnet
2053,dns,irc,RSTO,2454,6739,0,25,199,Infiltration
462,http,telnet,SH,1679,33,49,38,112,WebAttack
7792,ftp,snmp,REJ,3647,3836,21,22,228,Normal
80,http,ftp,S0,14612,93,87,75,94,DoS
52,smtp,http,SH,8760,42,85,92,214,DoS
95,ftp,irc,S0,13092,35,83,72,40,DoS
4474,icmp,snmp,OTH,3064,3937,79,71,204,Normal
7530,ftp,dns,S0,1497,4979,57,81,65,Normal
3827,udp,irc,SH,356,445,83,74,122,Normal
6153,http,ssh,SF,3626,6878,37,44,173,Infiltration
712,dns,ftp,SF,516,117,40,42,221,WebAttack
7203,tcp,dns,RSTR,3772,771,49,38,148,Normal
3056,smtp,ftp,SF,4643,4721,8,17,32,Normal
1474,ftp,http,S0,418,22,98,66,126,BruteForce
5914,udp,ftp,REJ,606,3494,53,86,190,Normal
3242,smtp,dns,S0,473,61,52,93,200,BruteForce
9292,dns,dns,OTH,4729,2151,12,27,172,Normal
6770,ftp,snmp,SF,3888,1045,95,79,94,Normal
9378,udp,ssh,RSTO,1766,4540,47,22,223,Normal
2790,icmp,irc,SH,5137,4828,44,21,240,Infiltration
4020,ftp,snmp,OTH,241,166,94,85,147,BruteForce
6318,udp,telnet,RSTO,56,919,27,85,199,Normal
3350,dns,ftp,SF,510,3442,78,49,67,Normal
48,udp,http,RSTO,5098,46,70,72,63,DoS
6480,smtp,smtp,SH,2527,2920,30,38,228,Infiltration
7711,udp,irc,OTH,5807,5640,30,33,221,Infiltration
114,smtp,snmp,SH,1335,766,22,27,145,WebAttack
515,https,irc,OTH,2765,1645,55,49,11,Botnet
4539,dns,ftp,RSTO,1968,3287,87,49,220,Normal
8809,ftp,telnet,RSTR,4047,30,76,39,19,Normal
759,icmp,snmp,REJ,2211,4213,65,28,153,Normal
6722,tcp,ftp,REJ,564,4012,22,14,204,Infiltration
9946,https,dns,SH,3291,3225,35,80,161,Normal
8,tcp,ssh,S0,9514,7,99,76,220,DoS
1845,http,telnet,RSTR,3915,3793,79,68,94,Normal
91,dns,ftp,REJ,10138,36,85,94,212,DoS
6720,udp,http,RSTR,3764,4548,64,25,52,Normal
1943,icmp,snmp,OTH,3501,3900,75,97,39,Botnet
3123,http,ssh,S0,1321,1937,32,49,85,Normal
1253,udp,ftp,SF,2731,3186,60,81,242,Botnet
848,ftp,ssh,SF,4077,4302,52,97,66,Normal
3012,udp,dns,OTH,1724,3896,14,95,150,Normal
1151,smtp,smtp,SF,4910,3983,29,81,69,Normal
6395,icmp,snmp,RSTO,1106,1735,48,8,5,Normal
9639,udp,smtp,OTH,2022,1993,31,74,243,Normal
89,udp,dns,OTH,13804,25,82,93,225,DoS
3743,dns,smtp,S0,4514,3373,6,80,109,Normal
9412,smtp,snmp,RSTO,1848,4175,37,29,141,Normal
1487,smtp,irc,SH,4341,3664,66,72,154,Normal
211,udp,irc,REJ,1299,834,21,41,201,WebAttack
5518,udp,irc,SF,3366,816,59,8,117,Normal
7600,ftp,snmp,SH,3013,39,2,7,42,Infiltration
7057,smtp,telnet,RSTR,1718,2386,35,10,58,Infiltration
3067,https,ftp,RSTR,4479,3474,78,74,150,Normal
3622,tcp,http,SF,779,2733,94,16,173,Normal
875,smtp,telnet,SF,3460,2113,79,62,217,Normal
2615,tcp,irc,SF,3553,2733,13,19,211,Normal
4426,udp,ftp,S0,2714,1264,45,76,114,Normal
2448,udp,http,RSTO,3992,2603,32,82,241,Normal
7698,dns,http,RSTR,4089,1298,42,34,228,Infiltration
1626,udp,http,S0,432,3285,1,57,75,Normal
66,dns,ftp,REJ,11329,89,81,95,97,DoS
4336,smtp,ssh,SH,3994,3251,45,10,243,Infiltration
6642,udp,smtp,S0,133,19,82,77,199,BruteForce
1582,ftp,http,OTH,3294,2422,85,89,38,Normal
3944,icmp,ssh,S0,3053,1309,24,0,183,Infiltration
6624,icmp,telnet,RSTO,8,3608,95,60,132,Normal
1226,ftp,http,REJ,2142,3533,45,63,163,Botnet
5042,udp,ssh,OTH,1383,1394,10,18,141,Normal
8924,http,ftp,SF,2221,3538,18,24,128,Normal
3516,ftp,http,REJ,3054,1892,95,46,71,Normal
1415,ftp,http,S0,3919,2988,85,64,254,Botnet
8203,ftp,ftp,RSTR,965,1152,96,32,22,Normal
4175,smtp,irc,REJ,3902,4124,2,49,94,Infiltration
9014,icmp,snmp,REJ,4448,1765,65,84,191,Normal
793,ftp,irc,RSTR,132,1294,35,73,60,Normal
9623,dns,ftp,OTH,1034,239,19,66,153,Normal
134,ftp,snmp,RSTR,1886,801,28,21,110,WebAttack
8980,http,smtp,OTH,2013,221,87,64,163,Normal
686,ftp,smtp,REJ,2284,1040,43,97,143,Botnet
3839,https,irc,SH,3004,187,90,39,35,Normal
3763,https,telnet,SF,354,155,50,79,165,BruteForce
6898,https,irc,RSTO,4006,2043,77,16,83,Normal
3865,dns,snmp,REJ,2264,4142,74,37,179,Normal
33,tcp,ftp,SF,8301,84,72,91,97,DoS
500,udp,ftp,SF,1787,940,3,93,174,Normal
8756,icmp,dns,SF,1335,2513,60,6,221,Normal
980,icmp,smtp,SF,1212,765,44,31,177,WebAttack
8104,icmp,dns,SH,1877,4012,7,9,247,Normal
853,udp,dns,S0,1778,563,44,23,192,WebAttack
8978,https,snmp,SH,1719,3639,1,55,251,Normal
1412,tcp,snmp,REJ,2252,3737,57,38,116,Normal
6991,ftp,irc,REJ,5068,4784,43,16,122,Infiltration
2745,smtp,dns,REJ,3874,3791,5,40,85,Normal
1390,tcp,smtp,SF,2610,2263,96,97,134,Botnet
907,icmp,irc,SH,863,847,27,36,89,WebAttack
124,udp,ftp,S0,1677,693,23,29,69,WebAttack
91,smtp,telnet,RSTR,12492,50,99,96,88,DoS
7745,https,snmp,SF,2,2917,74,97,21,Normal
1934,udp,ssh,RSTR,3791,4828,2,74,202,Normal
8636,tcp,snmp,S0,872,3876,78,28,179,Normal
2491,icmp,telnet,REJ,1399,2201,19,37,105,Normal
5509,smtp,snmp,S0,1004,1711,31,55,163,Normal
6018,dns,ssh,REJ,1496,1685,92,91,245,Normal
6764,https,dns,SF,1881,4608,41,39,51,Infiltration
3854,icmp,smtp,SF,2712,4236,55,58,46,Normal
8704,udp,dns,S0,164,4737,26,37,120,Normal
871,smtp,ftp,OTH,10,2981,95,29,121,Normal
7804,https,ftp,RSTR,6126,4529,21,40,158,Infiltration
7975,dns,smtp,REJ,4449,2409,66,1,61,Normal
34,dns,dns,REJ,10077,56,83,70,78,DoS
985,udp,dns,RSTO,1049,524,42,25,37,WebAttack
7030,http,telnet,REJ,874,3889,77,31,119,Normal
960,udp,ftp,SF,550,326,36,28,85,WebAttack
3210,http,ftp,RSTR,6880,5609,43,39,119,Infiltration
1225,tcp,http,S0,20,77,64,63,142,BruteForce
4772,udp,irc,SH,1813,3898,14,78,228,Normal
4807,smtp,dns,S0,3553,2619,13,57,130,Normal
6190,icmp,ftp,REJ,143,132,83,51,122,BruteForce
8216,dns,snmp,REJ,251,960,57,93,153,Normal
6531,ftp,http,REJ,2523,3528,3,21,178,Normal
9908,ftp,ftp,RSTR,3592,2797,50,85,227,Normal
3719,udp,telnet,RSTO,1571,2167,17,15,215,Infiltration
1456,dns,snmp,REJ,3962,2678,85,67,220,Botnet
5419,dns,ftp,REJ,2702,3510,71,61,236,Normal
5183,tcp,telnet,REJ,794,621,0,65,191,Normal
901,tcp,dns,REJ,691,613,42,33,57,WebAttack
4190,smtp,smtp,SF,6589,3661,1,38,178,Infiltration
4072,https,ssh,REJ,1198,983,93,22,26,Normal
1700,https,telnet,REJ,3070,1532,86,56,172,Botnet
8433,icmp,telnet,RSTR,170,2931,0,18,216,Normal
71,smtp,telnet,OTH,10795,4,91,75,47,DoS
1863,dns,dns,S0,4505,4064,12,36,194,Normal
4859,ftp,smtp,RSTO,1240,1903,18,20,165,Normal
7107,http,snmp,REJ,4051,595,59,49,155,Normal
616,smtp,irc,REJ,1663,491,31,28,211,WebAttack
2154,icmp,ftp,S0,4398,169,18,44,211,Normal
296,ftp,snmp,REJ,133,713,66,62,235,Normal
865,dns,snmp,REJ,3673,3264,82,89,15,Botnet
2275,dns,smtp,RSTR,673,177,41,96,41,Normal
17,tcp,irc,S0,6735,81,92,79,165,DoS
7,http,irc,SF,12840,92,73,92,47,DoS
3349,icmp,dns,REJ,424,1311,16,2,51,Normal
695,dns,smtp,RSTR,891,203,33,43,55,WebAttack
6992,https,http,OTH,1121,1998,74,89,90,Normal
1531,https,dns,RSTO,2917,1009,87,73,142,Botnet
6,icmp,ssh,REJ,8026,10,86,95,97,DoS
160,dns,http,SH,783,1889,70,5,8,Normal
1483,dns,smtp,SH,2608,3281,70,63,130,Botnet
5,https,snmp,RSTO,12519,32,75,81,6,DoS
3452,udp,ftp,OTH,2505,4631,84,11,51,Normal
1399,smtp,dns,SH,1049,1541,51,46,230,Botnet
1879,udp,http,RSTR,332,191,57,75,60,BruteForce
1659,https,http,SH,435,1421,12,91,115,Normal
5396,http,dns,RSTO,3806,2078,36,88,207,Normal
9400,smtp,ssh,SH,4706,204,24,3,150,Normal
9529,smtp,irc,RSTR,2565,3104,19,30,38,Normal
9179,udp,smtp,S0,322,108,95,0,188,Normal
7774,smtp,telnet,SF,103,2560,27,51,214,Normal
8496,tcp,ssh,S0,2838,3890,46,81,14,Normal
8557,icmp,irc,SF,2384,936,37,19,13,Normal
2940,http,smtp,SH,4948,3877,7,40,193,Infiltration
795,udp,irc,SH,3750,3575,62,21,109,Normal
7495,tcp,smtp,OTH,4874,1309,25,20,74,Normal
8333,dns,irc,S0,2778,2422,0,68,229,Normal
4365,dns,ftp,OTH,2067,3027,53,35,23,Normal
3363,udp,snmp,SH,2086,1589,33,18,74,Infiltration
2798,http,telnet,SF,1550,2612,62,89,203,Normal
9802,dns,ftp,RSTR,2729,1741,64,13,25,Normal
6064,ftp,smtp,OTH,4124,3433,30,65,83,Normal
645,smtp,irc,RSTR,1628,671,31,21,175,WebAttack
1374,dns,http,S0,2189,2965,42,78,17,Botnet
7661,smtp,ssh,SH,3703,4814,14,49,126,Infiltration
2434,ftp,ftp,RSTO,3796,129,19,67,254,Normal
8562,https,telnet,S0,1550,4975,93,99,181,Normal
8652,https,irc,REJ,1655,1518,96,25,103,Normal
9066,dns,ssh,REJ,3179,1964,38,21,220,Normal
7846,udp,ftp,REJ,1284,1019,49,83,159,Normal
6745,ftp,ftp,SH,2492,204,42,32,89,Normal
25,dns,irc,RSTO,13641,3,72,74,44,DoS
276,ftp,telnet,SH,4560,362,54,86,190,Normal
8179,dns,dns,RSTO,4497,611,41,54,211,Normal
5117,dns,smtp,S0,485,1,75,71,181,BruteForce
5640,http,ftp,RSTR,2762,6523,24,4,80,Infiltration
4604,udp,ssh,REJ,3372,730,3,5,27,Normal
1249,https,ftp,RSTR,2200,3343,43,52,96,Botnet
3755,https,irc,SF,1998,2557,41,69,15,Normal
4012,udp,irc,SH,1372,4291,14,7,251,Infiltration
4992,icmp,ssh,S0,97,1201,55,62,15,Normal
607,dns,ssh,SF,552,644,36,25,26,WebAttack
7819,dns,ftp,SH,2732,4648,24,41,144,Normal
65,https,ftp,SH,3980,1259,12,72,143,Normal
1300,icmp,http,REJ,1797,1969,75,70,203,Botnet
511,icmp,ftp,S0,1801,562,31,41,61,WebAttack
7394,smtp,irc,SF,1885,1025,29,7,203,Normal
23,http,snmp,SF,8589,48,86,71,174,DoS
8134,smtp,ssh,SF,3891,2658,75,79,6,Normal
48,udp,ssh,SH,6868,99,75,99,109,DoS
4853,https,telnet,RSTR,238,116,66,60,219,BruteForce
2210,dns,ssh,SF,201,3878,19,27,244,Normal
4086,icmp,dns,SH,1512,726,41,25,245,Normal
1315,tcp,dns,RSTO,1566,175,70,68,41,Normal
4545,https,snmp,OTH,429,84,78,75,4,BruteForce
8045,ftp,dns,RSTO,4318,2580,18,48,90,Normal
6878,ftp,ssh,OTH,388,4696,25,2,18,Infiltration
7164,icmp,irc,RSTR,3126,3412,48,27,27,Normal
45,udp,irc,RSTR,5076,97,89,78,98,DoS
468,tcp,telnet,S0,4462,4424,88,92,31,Normal
2836,smtp,telnet,SH,6378,4321,43,29,98,Infiltration
3855,http,irc,RSTO,1553,2124,64,9,115,Normal
5227,dns,telnet,REJ,1883,2919,89,52,85,Normal
5164,http,dns,SH,4573,3429,16,15,215,Normal
5177,ftp,irc,SF,1801,3378,57,73,96,Normal
7487,http,telnet,REJ,5558,1280,22,41,145,Infiltration
5213,icmp,telnet,REJ,2876,2995,37,1,21,Normal
6125,dns,smtp,RSTR,486,65,75,69,137,BruteForce
44,tcp,telnet,SF,5789,97,89,77,183,DoS
5116,udp,irc,RSTO,373,162,90,53,102,BruteForce
6035,tcp,irc,RSTR,3156,832,79,19,45,Normal
7383,smtp,snmp,RSTR,3123,2474,17,25,173,Normal
6103,ftp,http,REJ,2903,1344,17,81,138,Normal
3496,smtp,dns,RSTR,1854,3073,36,21,197,Normal
526,dns,telnet,RSTR,4740,4838,51,9,144,Normal
896,https,telnet,SF,4420,4037,94,95,20,Normal
16,http,smtp,OTH,14312,75,76,82,173,DoS
7006,https,ssh,S0,1503,6178,29,29,89,Infiltration
4622,tcp,ssh,RSTR,3863,771,12,98,189,Normal
2724,https,snmp,SF,2187,820,18,93,56,Normal
8988,https,ssh,OTH,3281,141,13,86,140,Normal
3640,icmp,snmp,RSTO,1766,2537,4,70,11,Normal
4497,ftp,smtp,SF,2416,1717,18,1,218,Normal
521,icmp,telnet,RSTO,1902,342,22,22,253,WebAttack
7306,smtp,ftp,REJ,3210,2755,44,43,76,Infiltration
5669,http,http,RSTO,278,6545,44,14,157,Infiltration
7546,https,telnet,S0,1852,533,78,4,189,Normal
15,icmp,ssh,RSTR,6223,75,91,88,12,DoS
7996,https,ssh,RSTR,1378,3760,80,2,137,Normal
5681,smtp,ftp,RSTR,3275,1445,61,11,25,Normal
6101,ftp,snmp,SH,309,5680,1,17,143,Infiltration
8257,tcp,http,RSTO,2144,3126,51,60,69,Normal
1112,https,ssh,SH,1915,2805,46,47,196,Normal
3650,icmp,http,SF,124,18,54,58,117,BruteForce
380,https,snmp,S0,49,746,39,81,146,Normal
3,tcp,ssh,SF,12947,33,88,90,105,DoS
9840,icmp,http,S0,278,2036,85,54,111,Normal
9709,smtp,ssh,SF,2310,145,57,4,20,Normal
3000,smtp,http,S0,2768,4705,36,37,138,Infiltration
590,https,irc,OTH,1253,3750,57,40,71,Botnet
3195,https,telnet,RSTO,4532,3933,40,98,247,Normal
5139,tcp,dns,OTH,3406,1078,57,32,64,Normal
1431,smtp,ssh,RSTR,1489,1795,90,97,134,Botnet
9145,udp,http,OTH,753,4956,24,63,84,Normal
3535,tcp,dns,RSTO,3673,217,86,86,207,Normal
7,smtp,smtp,RSTO,10801,87,92,72,83,DoS
2433,tcp,http,OTH,774,4489,33,34,26,Infiltration
5925,ftp,dns,RSTO,4622,82,42,25,114,Normal
672,ftp,dns,SF,1187,212,23,25,229,WebAttack
6421,http,telnet,RSTO,475,135,98,83,17,BruteForce
9872,smtp,irc,RSTR,4300,4187,95,2,18,Normal
3496,ftp,http,SH,846,1760,58,98,104,Normal
2133,http,telnet,S0,988,6244,19,35,55,Infiltration
